"Timestamp","BUSDUCT1 Current R","BUSDUCT1 Current Y","BUSDUCT1 Current B","BUSDUCT1 VOL RY","BUSDUCT1 VOL YB","BUSDUCT1 VOL BR","BUSDUCT1 KW","BUSDUCT1 PF"
"2023-05-02 05:45:00",5.7212600708,5.0954875946,5.8608236313,427.4326782227,429.5151672363,430.3775634766,,75.3689050674
"2023-05-02 06:00:00",5.6858344078,5.0954875946,5.9293737411,426.2816772461,428.7607727051,429.4239807129,,75.2548933029
"2023-05-02 06:15:00",5.7300825119,5.0656599998,6.0055570602,422.0397033691,424.713104248,425.4839172363,,75.7670640945
"2023-05-02 06:30:00",5.6322770119,5.0656599998,5.9887113571,420.6301879883,423.1448974609,423.8805847168,,76.1728048325
"2023-05-02 06:45:00",5.6769428253,5.0556788445,5.9887113571,418.920135498,421.2030639648,421.6342163086,,76.7233848572
"2023-05-02 07:00:00",5.7212600708,5.1152763367,6.0474672318,417.3844604492,419.6088256836,420.3180236816,,76.3469934464
"2023-05-02 07:15:00",7.1780138016,6.41233778,7.6150922775,413.3731384277,416.2826538086,417.2225646973,,84.6321821213
"2023-05-02 07:30:00",7.5751872063,6.7650079727,7.8115582466,414.7442932129,416.1730957031,416.9993286133,,85.3705406189
"2023-05-02 07:45:00",7.5014772415,6.6520614624,7.9398355484,411.9013061523,413.8611450195,414.599395752,,85.8998060226
"2023-05-02 08:00:00",9.9095134735,8.9450302124,11.8544864655,411.3355712891,414.2846374512,414.7582397461,,83.0336332321
"2023-05-02 08:15:00",7.9207262993,7.0573663712,9.8018817902,405.6716918945,408.3866271973,408.5768737793,,87.6246094704
"2023-05-02 08:30:00",11.1292123795,10.2008838654,14.0069589615,403.9101257324,406.7740783691,407.4377746582,,81.7319393158
"2023-05-02 08:45:00",18.8497409821,17.3511123657,21.741809845,404.1972961426,406.9497070313,407.5163879395,,78.6851525307
"2023-05-02 09:00:00",16.5158576965,14.6864938736,21.3715724945,400.4182434082,402.839050293,403.4027404785,,79.2272388935
"2023-05-02 09:15:00",11.9984912872,10.8581199646,14.6933717728,401.8481445313,403.9120178223,404.8633728027,,79.2769312859
"2023-05-02 09:30:00",11.7861118317,10.4552116394,16.0221767426,400.2843017578,402.915222168,403.783203125,,86.2704575062
"2023-05-02 09:45:00",9.3535861969,8.2026910782,12.4326848984,405.1609191895,408.154083252,408.8560180664,,85.3986740112
"2023-05-02 10:00:00",9.5671663284,8.4871912003,13.0820531845,401.2200317383,403.8774108887,404.276184082,,85.2875709534
"2023-05-02 10:15:00",12.7377271652,11.7946815491,16.368391037,401.0809326172,403.5228881836,404.0639343262,,79.5583605766
"2023-05-02 10:30:00",9.4395980835,8.3188724518,12.9968271255,402.7272338867,405.5078430176,405.636932373,,85.7363164425
"2023-05-02 10:45:00",12.4367465973,11.4601650238,16.8998203278,406.9945678711,409.4941711426,409.8676147461,,82.6501071453
"2023-05-02 11:00:00",9.7605676651,8.7739810944,13.5113353729,404.9043273926,407.6690979004,407.9385070801,,85.9105348587
"2023-05-02 11:15:00",11.147354126,10.08634758,14.5725507736,406.1092224121,408.7200317383,408.9793395996,,83.6737632751
"2023-05-02 11:30:00",13.2546720505,12.1157970428,16.0095615387,404.5346069336,407.1301269531,407.5371398926,,80.8588981628
"2023-05-02 11:45:00",12.8089113235,11.7474765778,16.5921440125,407.858001709,410.3923339844,410.8621520996,,81.1333179474
"2023-05-02 12:00:00",9.5935297012,8.3854007721,13.5710220337,406.6290893555,409.271697998,409.9296875,,85.378330946
"2023-05-02 12:15:00",10.2256145477,9.0684156418,13.6896114349,407.9398193359,410.5538330078,410.9351196289,,87.5815808773
"2023-05-02 12:30:00",8.8027200699,7.6481862068,10.3288316727,409.9075927734,412.9167785645,413.2605895996,,84.1635346413
"2023-05-02 12:45:00",8.6522350311,7.5014772415,9.006934166,413.0332641602,415.7881469727,416.3194885254,,83.2410812378
"2023-05-02 13:00:00",8.5405883789,7.40660429,8.9110832214,417.0065917969,419.8682861328,420.5081481934,,82.8002214432
"2023-05-02 13:15:00",8.5818910599,7.5350708961,12.0949344635,418.9382629395,421.5184631348,421.9287414551,,86.6084098816
"2023-05-02 13:30:00",16.3622169495,14.7242803574,20.5374946594,418.7846374512,421.5016479492,421.7519226074,,77.2860586643
"2023-05-02 13:45:00",40.5227890015,37.843914032,43.0105743408,416.8142700195,419.3308105469,419.5426940918,,74.852925539
"2023-05-02 14:00:00",20.5718975067,18.8229236603,23.7068424225,416.9666442871,419.6311035156,419.8752441406,,73.2636511326
"2023-05-02 14:15:00",34.6235313416,32.069568634,36.4957923889,412.2642211914,414.6909179688,415.1640319824,,75.040012598
"2023-05-02 14:30:00",20.5473308563,18.5689506531,22.9819564819,411.7806396484,414.5237121582,414.8540039063,,74.439483881
"2023-05-02 14:45:00",20.2850646973,18.4242076874,22.5358333588,412.3681640625,415.0851745605,415.2873840332,,74.565666914
"2023-05-02 15:00:00",29.0478801727,26.7804450989,31.1571903229,414.3133544922,417.25,417.196472168,,72.0612943172
"2023-05-02 15:15:00",33.5687026978,31.0532608032,35.7080459595,411.4860534668,414.4718017578,414.613861084,,73.1535196304
"2023-05-02 15:30:00",31.590297699,28.9573135376,33.8593673706,412.6977233887,415.3560180664,415.4226074219,,73.465192318
"2023-05-02 15:45:00",35.4952201843,32.9290962219,37.6109466553,411.0037231445,413.6328430176,413.8465881348,,75.6633400917
"2023-05-02 16:00:00",21.2102394104,19.5805587769,24.3791542053,413.1721801758,415.8247680664,416.1205749512,,78.3094763756
"2023-05-02 16:15:00",22.328666687,19.9991703033,24.4288311005,413.3525390625,415.925994873,416.4840087891,,74.4110107422
"2023-05-02 16:30:00",18.9699497223,17.0811767578,23.7728042603,411.3977966309,413.7874450684,414.3062744141,,77.4761140347
"2023-05-02 16:45:00",19.1026268005,17.3336372375,24.1773338318,412.3614196777,415.2641296387,415.5798034668,,76.6360640526
"2023-05-02 17:00:00",7.7726626396,6.7425699234,10.6987771988,416.2666625977,418.7005310059,419.4700622559,,88.0279183388
"2023-05-02 17:15:00",7.6679749489,6.7350745201,11.4469337463,414.8894958496,417.2423400879,417.6134338379,,87.1245861053
"2023-05-02 17:30:00",7.5818529129,6.5680003166,8.9788484573,416.091217041,418.4827270508,419.1221923828,,86.1411929131
"2023-05-02 17:45:00",7.4541912079,6.4202108383,8.8256444931,420.1862792969,422.2995910645,423.1780395508,,86.2739086151
"2023-05-02 18:00:00",7.5283646584,6.5294322968,8.9732208252,420.6695556641,422.7807006836,423.7142333984,,85.4646682739
"2023-05-02 18:15:00",7.3929510117,6.5603046417,8.6930065155,420.9120178223,422.8252563477,424.2732849121,,86.5094184875
"2023-05-02 18:30:00",10.1562194824,9.975561142,14.1290407181,408.0455322266,408.9268798828,407.4710083008,,82.6852440834
"2023-05-02 18:45:00",7.3243060112,6.7873716354,10.6229667664,422.1600036621,423.7908630371,423.6994628906,,87.6743555069
"2023-05-02 19:00:00",7.2897410393,6.7500576973,8.7393703461,422.1965637207,423.923248291,423.7353515625,,85.7694387436
"2023-05-02 19:15:00",7.2410726547,6.8096623421,8.7854881287,421.6542358398,424.0902404785,424.0048522949,,86.0935688019
"2023-05-02 19:30:00",9.7915697098,9.1571063995,12.626200676,420.034942627,422.5562744141,422.6845397949,,76.3188123703
"2023-05-02 19:45:00",13.0317602158,12.509642601,15.6908693314,421.7147216797,424.4064025879,424.4303588867,,78.0091762543
"2023-05-02 20:00:00",14.6623983383,14.3243255615,20.6625499725,423.9386901855,426.4806518555,426.798614502,,75.483417511
"2023-05-02 20:15:00",16.1759243011,15.7871513367,19.1184864044,424.6528015137,426.8219604492,427.7471923828,,65.567445755
"2023-05-02 20:30:00",9.7709121704,8.967590332,12.3838338852,423.8726196289,425.8106384277,426.5871582031,,77.2052407265
"2023-05-02 20:45:00",16.8639144897,15.7166023254,19.803730011,422.4803466797,424.4192810059,425.6187744141,,78.9597034454
"2023-05-02 21:00:00",7.3997812271,6.5448870659,10.5082235336,424.4577026367,427.1266784668,427.6379394531,,88.0025625229
"2023-05-02 21:15:00",7.3449668884,6.5371642113,9.2722253799,424.3626708984,427.183380127,428.1080932617,,87.130022049
"2023-05-02 21:30:00",7.4609651566,6.5986914635,9.5460233688,423.058013916,425.9670410156,426.6904602051,,86.9948983192
"2023-05-02 21:45:00",7.4609651566,6.6596517563,12.0321245193,423.9279785156,426.4184265137,427.450012207,,89.0308737755
"2023-05-02 22:00:00",10.1462678909,9.4663162231,13.6933012009,421.1497192383,423.8363647461,424.3876037598,,85.5013847351
"2023-05-02 22:15:00",10.5082235336,9.9451322556,14.3489894867,420.6881713867,423.3592834473,423.9439697266,,82.7315568924
"2023-05-02 22:30:00",12.2732057571,11.7517747879,15.9779787064,421.6288146973,424.2985229492,424.7831726074,,85.8435153961
"2023-05-02 22:45:00",11.1110420227,10.450378418,14.81320858,423.2355957031,426.1234130859,426.5518493652,,81.9003939629
"2023-05-02 23:00:00",11.9478654861,11.2106142044,15.7262411118,423.747833252,426.624206543,426.9417724609,,83.3525180817
"2023-05-02 23:15:00",12.12413311,11.5916442871,15.6908693314,419.5420837402,422.529296875,422.9146118164,,83.6572170258
"2023-05-02 23:30:00",7.5350708961,6.7425699234,11.4513463974,420.2646179199,422.9176330566,423.6461181641,,88.4322404861
"2023-05-02 23:45:00",7.5618386269,6.7125358582,11.4248485565,421.1686401367,423.9625244141,424.3358459473,,88.2787942886
"2023-05-03 00:00:00",7.4677324295,6.7050061226,10.4455451965,423.8017272949,426.3779296875,427.1775817871,,87.5966072083
"2023-05-03 00:15:00",11.1428203583,10.2107830048,13.3420381546,421.7230224609,424.5513916016,425.3229370117,,79.0021181107
"2023-05-03 00:30:00",10.0159883499,9.6669635773,15.5127954483,422.8410644531,425.5022277832,426.0855712891,,85.4892969131
"2023-05-03 00:45:00",14.0860738754,13.5188102722,18.3582897186,423.8172607422,426.2366333008,427.1292419434,,84.5233917236
"2023-05-03 01:00:00",14.7653894424,14.5135030746,18.2451286316,423.8159484863,425.8260192871,426.4354858398,,83.2372307777
"2023-05-03 01:15:00",10.6372213364,10.1163520813,14.9557437897,424.2634887695,426.8421630859,427.1597595215,,83.494579792
"2023-05-03 01:30:00",11.9563169479,11.3360767365,18.3637924194,422.351776123,425.0493164063,425.5316162109,,85.4242324829
"2023-05-03 01:45:00",12.0111141205,11.3271598816,15.8382635117,422.8962402344,425.38671875,425.9734191895,,84.1629743576
"2023-05-03 02:00:00",15.5355739594,14.4960899353,20.2177200317,426.1314086914,428.224822998,429.188873291,,83.8143348694
"2023-05-03 02:15:00",14.4542140961,13.5150747299,17.9633216858,424.075958252,426.7294616699,427.2829284668,,78.4425020218
"2023-05-03 02:30:00",15.023141861,14.5378456116,18.178560257,426.0184020996,428.0207214355,428.4633178711,,74.0612745285
"2023-05-03 02:45:00",7.3243060112,6.7050061226,10.9876079559,428.5655517578,431.1312561035,431.8318786621,,87.9227876663
"2023-05-03 03:00:00",10.9507675171,10.1013612747,13.818157196,427.690826416,430.1503295898,430.828704834,,81.6335320473
"2023-05-03 03:15:00",14.9759950638,14.989481926,21.0932197571,426.8514099121,429.4776306152,430.0587158203,,82.3490381241
"2023-05-03 03:30:00",8.6930065155,8.1470785141,12.2732057571,427.4398803711,429.9219665527,430.7102966309,,87.7245664597
"2023-05-03 03:45:00",7.5350708961,6.5139422417,10.6798744202,425.3339538574,428.1719970703,428.5712585449,,88.1031036377
"2023-05-03 04:00:00",8.9337291718,8.2272853851,12.5861301422,428.7482910156,431.1967163086,431.9089050293,,84.7076892853
"2023-05-03 04:15:00",14.2500772476,13.7190999985,18.674741745,427.8904418945,430.2408447266,431.1344299316,,77.5958538055
"2023-05-03 04:30:00",7.5751872063,6.5986914635,10.5657501221,426.2329101563,428.5163574219,428.9428710938,,88.2074713707
"2023-05-03 04:45:00",7.6217226982,6.7050061226,9.6565065384,426.8968505859,429.0606384277,429.917175293,,86.5387439728
"2023-05-03 05:00:00",7.4338340759,6.6216173172,9.6721868515,427.0567321777,429.2688903809,430.0762634277,,87.1144533157
"2023-05-03 05:15:00",8.3370695114,7.5685157776,11.4513463974,425.5358276367,427.2985229492,428.274810791,,88.2577896118
"2023-05-03 05:30:00",11.7689561844,10.9230566025,15.2268667221,424.3981018066,426.6164245605,427.3243408203,,82.8057050705
"2023-05-03 05:45:00",7.9968886375,7.3861150742,11.1970882416,424.1300048828,425.9602966309,426.3042907715,,88.2597208023
"2023-05-03 06:00:00",7.9715819359,7.2131142616,14.7824850082,421.3217163086,423.4556884766,424.2088317871,,89.2800331116
"2023-05-03 06:15:00",7.5751872063,6.912733078,11.2151193619,418.972869873,421.2555236816,421.7145996094,,82.6997637749
"2023-05-03 06:30:00",9.2667770386,8.6639041901,12.3879108429,420.8613891602,422.8907165527,423.6355285645,,88.1454229355
"2023-05-03 06:45:00",9.8224744797,8.9393806458,12.5298175812,416.9364318848,419.0561218262,419.2795715332,,83.1004500389
"2023-05-03 07:00:00",11.3583345413,10.3092508316,13.6969909668,414.699432373,417.3462219238,417.372467041,,78.8129329681
"2023-05-03 07:15:00",7.5014772415,6.757537365,9.530134201,415.082824707,416.8111572266,417.3078918457,,87.147808075
"2023-05-03 07:30:00",8.2026910782,7.3380856514,10.2502841949,412.684387207,414.7845153809,414.4114074707,,89.6363258362
"2023-05-03 07:45:00",9.5035963058,8.5346717834,11.7000808716,409.5491333008,411.7673950195,411.4911804199,,83.695435524
"2023-05-03 08:00:00",9.8224744797,9.0349311829,11.8885278702,411.1745300293,413.3919372559,413.4088745117,,83.1757307053
"2023-05-03 08:30:00",9.8891029358,9.2394809723,12.9618005753,404.380279541,406.8498535156,406.5236816406,,86.4396333694
"2023-05-03 08:45:00",12.0782165527,11.147354126,15.8796710968,403.5183410645,405.5262145996,406.1207275391,,83.3221435547
"2023-05-03 09:00:00",9.0795497894,8.4094629288,12.4853925705,405.3391418457,407.822479248,408.0533447266,,85.4248046875
"2023-05-03 09:15:00",11.8502254486,10.8952741623,14.9253149033,402.8074951172,404.957824707,405.5327148438,,82.5847625732
"2023-05-03 09:30:00",10.9461536407,10.0462036133,14.1504745483,400.2157897949,402.2961120605,402.9728393555,,85.3220462799
"2023-05-03 09:45:00",9.2667770386,8.233423233,12.481344223,402.7462463379,404.8743286133,405.6058654785,,85.6176733971
"2023-05-03 10:00:00",9.2121038437,8.3491783142,12.5378770828,401.6430358887,403.6232299805,404.2476501465,,86.071908474
"2023-05-03 10:15:00",11.0609207153,10.1213436127,14.7756500244,402.2419128418,404.1849975586,404.8095397949,,84.0938210487
"2023-05-03 10:30:00",11.5785636902,10.5753078461,18.1896724701,403.9252929688,405.3159484863,406.2779846191,,85.161626339
"2023-05-03 10:45:00",9.3427791595,8.3552265167,12.4853925705,401.247253418,402.9573059082,403.7731628418,,85.4657530785
"2023-05-03 11:00:00",9.3913125992,8.2884569168,12.3879108429,404.97265625,406.865814209,407.722869873,,85.1996898651
"2023-05-03 11:15:00",9.283115387,8.3127985001,12.9618005753,405.2424316406,407.0516967773,407.7794189453,,85.959482193
"2023-05-03 11:30:00",9.3589849472,8.3793745041,13.0859136581,404.6866149902,406.4044189453,407.1041259766,,85.8036696911
"2023-05-03 11:45:00",9.4769830704,8.49908638,13.0974884033,402.7920837402,404.3882141113,404.9398803711,,85.2947473526
"2023-05-03 12:00:00",17.3161430359,15.6650934219,19.7628746033,403.6395874023,405.4969482422,406.1407470703,,76.8747925758
"2023-05-03 12:15:00",11.4557561874,10.6324720383,15.3326559067,405.6294250488,407.642364502,408.0911865234,,83.2207739353
"2023-05-03 12:30:00",11.4115762711,10.6277208328,13.2317867279,406.7343444824,408.818572998,409.271697998,,78.2016396523
"2023-05-03 12:45:00",8.4871912003,7.4677324295,8.9619550705,409.7240600586,411.2578125,411.9406433105,,83.6483716965
"2023-05-03 13:00:00",8.3673095703,7.4541912079,8.7278022766,414.9013977051,416.4335327148,417.1520690918,,83.7461471558
"2023-05-03 13:15:00",12.3388824463,11.4777822495,15.4082431793,415.474609375,417.0122070313,417.5267333984,,84.0301990509
"2023-05-03 13:30:00",12.4651460648,11.6957616806,17.7483196259,418.3688354492,419.8424682617,420.5727844238,,82.5306892395
"2023-05-03 13:45:00",12.582116127,11.5479831696,15.5290689468,415.9365234375,417.8863830566,418.1690063477,,81.5310537815
"2023-05-03 14:00:00",10.1611919403,9.1571063995,14.5967941284,416.0067443848,417.4945983887,418.1514892578,,84.1179549694
"2023-05-03 14:15:00",13.208861351,11.8970222473,18.0390872955,413.123626709,414.7470703125,415.3589477539,,82.4588358402
"2023-05-03 14:30:00",12.4934806824,11.4071493149,15.3787107468,414.5743103027,415.9812011719,416.8006896973,,81.5460562706
"2023-05-03 14:45:00",10.6039295197,9.277671814,13.3458223343,411.5431518555,413.1241149902,413.8693237305,,82.4867725372
"2023-05-03 15:00:00",14.7414236069,13.6637582779,18.0362873077,412.8805847168,414.4191894531,415.1245422363,,80.5435478687
"2023-05-03 15:15:00",14.7345676422,13.3722915649,17.6427001953,413.5205383301,415.0902099609,415.6227722168,,85.4364871979
"2023-05-03 15:30:00",10.8720664978,10.2453546524,13.7411746979,415.3106689453,416.6783447266,416.1567687988,,83.6745798588
"2023-05-03 15:45:00",13.8035268784,12.6061811447,16.6438159943,415.9821166992,417.6920471191,417.995513916,,83.35698843
"2023-05-03 16:00:00",13.5075969696,12.6342000961,16.4515018463,416.5884399414,418.049987793,417.8170166016,,82.0209860802
"2023-05-03 16:15:00",13.4851398468,12.4042110443,18.3637924194,416.8343200684,418.1339111328,418.7967834473,,83.037006855
"2023-05-03 16:30:00",11.3182382584,10.1013612747,14.146905899,417.1064453125,418.8422241211,419.2182006836,,81.0757756233
"2023-05-03 16:45:00",10.3386077881,9.140542984,12.7377271652,417.3022460938,418.8465576172,419.3431396484,,82.0198833942
"2023-05-03 17:00:00",12.7416934967,11.7431755066,16.1603012085,418.9226989746,420.5932312012,421.0317687988,,82.1576178074
"2023-05-03 17:15:00",11.6611595154,10.4261837006,13.4663972855,418.6720275879,419.9121398926,420.617401123,,81.7678689957
"2023-05-06 15:00:00",33.2481536865,31.3156719208,35.2553253174,414.8855895996,417.1982421875,416.9758911133,,73.0380058289
"2023-05-06 15:15:00",22.5940380096,20.9176692963,25.1019268036,413.5765686035,415.8365783691,415.8126525879,,76.2886285782
"2023-05-06 15:30:00",33.8608627319,31.8419418335,37.449432373,413.3199157715,415.8164672852,415.7565002441,,76.079750061
"2023-05-06 15:45:00",32.0238571167,30.2657184601,36.3460044861,414.9196777344,417.7098999023,417.5009460449,,77.3898661137
"2023-05-06 16:00:00",20.4857769012,18.763792038,23.7919216156,413.8644104004,416.4638977051,416.524017334,,77.4193704128
"2023-05-06 16:15:00",31.9338207245,29.8370895386,35.4254150391,414.2381896973,416.8308410645,416.7809448242,,76.0588765144
"2023-05-06 16:30:00",28.3170108795,26.4253673553,34.6687316895,413.9551696777,416.4998168945,416.6943359375,,76.925098896
"2023-05-06 16:45:00",33.8936653137,32.0112342834,38.0356369019,414.8822631836,417.3012084961,417.2452392578,,77.3490607738
"2023-05-06 17:00:00",20.2052211761,18.402261734,24.2295093536,414.6719055176,416.9602966309,417.099029541,,75.007557869
"2023-05-06 17:15:00",34.9805908203,32.8768959045,36.9387817383,414.4514465332,416.6334533691,416.7485351563,,75.4861295223
"2023-05-06 17:30:00",7.6811389923,6.9054217339,11.0334854126,413.7354125977,416.1696472168,416.2044677734,,87.6867771149
"2023-05-06 17:45:00",11.3137741089,10.7364826202,14.6692867279,414.9122314453,417.5139465332,417.4340209961,,84.0490818024
"2023-05-06 18:00:00",7.5818529129,6.9636964798,12.1781749725,414.0726928711,416.2755432129,415.8289794922,,89.1543388367
"2023-05-06 18:15:00",7.6217226982,7.1001820564,10.8767127991,414.7828674316,416.7296142578,416.6726074219,,87.6538038254
"2023-05-06 18:30:00",7.5551552773,6.999871254,10.8488111496,413.9616699219,415.9286499023,415.7201843262,,88.0070924759
"2023-05-06 18:45:00",11.291428566,10.6514587402,16.0064067841,415.1864013672,416.9436340332,416.7874450684,,87.1972203255
"2023-05-06 19:00:00",7.3518409729,6.8760991096,8.8770065308,418.6437072754,420.3082275391,420.1725463867,,85.7906222343
"2023-05-06 19:15:00",7.5417718887,6.970946312,10.7834291458,417.51953125,419.4784240723,419.2942810059,,87.635242939
"2023-05-06 19:30:00",11.4821825027,10.8394956589,15.9937772751,419.2968139648,421.3736877441,421.0868225098,,86.5544080734
"2023-05-06 19:45:00",10.136305809,9.6093130112,14.9557437897,421.7422485352,424.026184082,423.6245727539,,86.9438648224
"2023-05-06 20:00:00",7.5350708961,6.9926514626,11.9055118561,423.8302307129,425.5991516113,425.5035705566,,88.7265443802
"2023-05-06 20:15:00",9.6460390091,9.085111618,12.7178850174,422.2121582031,424.3046875,424.1725769043,,84.586930275
"2023-05-06 20:30:00",11.1970882416,10.6609392166,14.4402284622,422.2428588867,424.4556274414,424.2745056152,,85.1637363434
"2023-05-06 20:45:00",12.1947565079,11.9520921707,16.4238452911,422.5718994141,425.1587219238,424.8290405273,,87.8116130829
"2023-05-06 21:00:00",5.9718174934,5.4406781197,8.03469944,424.2641601563,426.2458190918,426.1893920898,,79.2855024338
"2023-05-06 21:15:00",5.9463877678,5.2804837227,7.4406256676,423.905456543,426.0799255371,426.1101989746,,78.7330389023
"2023-05-06 21:30:00",5.9293737411,5.3752942085,7.3861150742,424.215637207,426.0043945313,426.573638916,,78.2165050507
"2023-05-06 21:45:00",9.8224744797,9.1571063995,13.0704641342,424.2820739746,426.2311401367,426.4021606445,,85.2793931961
"2023-05-06 22:00:00",9.7502117157,8.9280719757,13.626739502,421.4718322754,423.8110046387,424.363494873,,85.8974933624
"2023-05-06 22:15:00",11.7388725281,11.0013914108,15.7390832901,419.089263916,421.1619567871,422.0003662109,,84.5367670059
"2023-05-06 22:30:00",7.62834692,6.9273324013,11.3583345413,420.9539794922,422.7127075195,423.0736083984,,88.0607843399
"2023-05-06 22:45:00",7.5685157776,6.8170757294,10.7270689011,422.8375244141,425.1224975586,424.8623962402,,87.5440835953
"2023-05-06 23:00:00",7.8050889969,7.2201142311,11.0380630493,424.5717163086,426.7028808594,426.6673278809,,87.7527713776
"2023-05-06 23:15:00",10.2256145477,9.5513134003,13.4663972855,421.360748291,423.4380493164,423.544128418,,84.076666832
"2023-05-06 23:30:00",11.3360767365,10.7881116867,14.565615654,421.4067077637,423.505279541,423.6251220703,,82.6458692551
"2023-05-06 23:45:00",11.1925754547,10.6467161179,14.1790046692,420.5071716309,422.7719726563,422.8274536133,,84.5746874809
"2023-05-07 00:00:00",7.5149326324,6.8760991096,9.140542984,422.6341247559,424.866607666,425.1357421875,,85.9583377838
"2023-05-07 00:15:00",9.9298830032,9.2504081726,13.0472555161,421.7971191406,424.0630493164,424.5805664063,,86.2222194672
"2023-05-07 00:30:00",10.7881116867,10.1711292267,14.8710651398,419.1765136719,421.6548156738,421.9708251953,,87.0505332947
"2023-05-07 00:45:00",12.9149513245,12.5580043793,14.9049949646,407.1463623047,408.2498474121,407.2088317871,,85.8457326889
"2023-05-07 01:00:00",11.7259569168,11.8203487396,19.0284423828,406.0583190918,407.0576477051,405.6885070801,,88.5089635849
"2023-05-07 01:15:00",7.895175457,7.6018133163,11.0928421021,406.1871948242,406.8841247559,405.7931213379,,87.9235744476
"2023-05-07 01:30:00",10.7693662643,10.4986038208,12.626200676,406.65234375,407.4446105957,406.5400085449,,84.4175338745
"2023-05-07 01:45:00",10.377620697,10.2107830048,16.601272583,405.71875,406.8341369629,405.232421875,,88.0170583725
"2023-05-07 02:00:00",7.6481862068,7.4609651566,9.6460390091,405.3128662109,406.2543029785,405.0103759766,,86.2121701241
"2023-05-07 02:15:00",12.1324634552,12.256731987,14.4646940231,406.4036254883,407.2748718262,406.2055053711,,84.8018527031
"2023-05-07 02:30:00",13.0704641342,2.3139667511,6.970946312,426.2249450684,428.9769287109,428.737487793,,26.9797742367
"2023-05-07 02:45:00",11.6827983856,11.0837316513,14.2784070969,424.3626098633,427.1495666504,426.9536132813,,84.4742774963
"2023-05-07 03:00:00",7.62834692,6.8392696381,9.975561142,424.6226196289,426.882232666,427.1636657715,,87.0574712753
"2023-05-07 03:15:00",9.724272728,9.0237426758,13.2126836777,424.6246948242,427.1925048828,427.2234191895,,86.4204406738
"2023-05-07 03:30:00",7.5216517448,6.9564385414,10.3727531433,424.1707763672,426.6845092773,426.7696838379,,87.5854492188
"2023-05-07 03:45:00",10.0813379288,9.3319597244,12.5177164078,424.6906738281,426.9232788086,427.0572509766,,85.0134968758
"2023-05-07 04:00:00",10.1113576889,9.3211269379,13.3798446655,425.8540039063,428.3129577637,428.231262207,,85.7748746872
"2023-05-07 04:15:00",8.1160182953,7.2897410393,10.4986038208,426.9896240234,429.2832946777,429.5127563477,,84.6328020096
"2023-05-07 04:30:00",9.6250686646,8.9957103729,13.5412111282,426.9745483398,429.2344665527,429.1506347656,,84.5145225525
"2023-05-07 04:45:00",7.3104991913,6.6974692345,8.9167499542,427.2842102051,429.5112915039,429.6276550293,,86.0732197762
"2023-05-07 05:00:00",7.3380856514,6.6672315598,8.8141889572,426.6781921387,429.2557983398,429.5550537109,,86.0782623291
"2023-05-07 05:15:00",9.6982650757,8.9224119186,12.1199655533,424.6561279297,427.352355957,427.9483947754,,84.747004509
"2023-05-07 05:30:00",10.3727531433,9.5777196884,14.7551240921,423.9244384766,426.6930847168,426.9081420898,,86.051440239
"2023-05-07 05:45:00",9.7812461853,9.1294822693,12.3101921082,423.4340515137,426.1541442871,426.1882019043,,84.9457979202
"2023-05-07 06:00:00",11.9605417252,11.2241230011,14.3736095428,423.6058044434,425.8239440918,426.0721130371,,75.5074262619
"2023-05-07 06:15:00",9.9400510788,9.040520668,12.2071762085,422.2918701172,424.8462524414,425.4363098145,,83.559179306
"2023-05-07 06:30:00",7.5484671593,6.6748037338,9.9146099091,421.5373840332,423.8874816895,424.6826782227,,86.8366241455
"2023-05-07 06:45:00",7.40660429,6.7125358582,7.67456007,420.6372680664,422.7854003906,423.2475585938,,84.558391571
"2023-05-07 07:00:00",5.7124242783,5.0954875946,5.9887113571,419.6919250488,421.4560852051,422.0545959473,,76.9238829613
"2023-05-07 07:15:00",5.7212600708,5.3564658165,5.9123110771,421.3167114258,422.6740722656,423.2966003418,,75.8520960808
"2023-05-07 10:00:00",9.1460676193,8.1222400665,9.1515884399,417.1882629395,418.6974487305,419.8015136719,,79.7047138214
"2023-05-07 10:15:00",8.5583133698,7.6481862068,8.5936546326,417.5847473145,418.9635620117,419.9876403809,,79.3133854866
"2023-05-07 10:30:00",8.2762584686,7.3518409729,8.3188724518,417.3016052246,418.8256225586,419.7359313965,,79.0694594383
"2023-05-07 10:45:00",7.7791581154,6.9491734505,8.0095119476,418.0737304688,420.0136413574,420.6749267578,,78.9641499519
"2023-05-07 11:00:00",7.5283646584,6.7799248695,7.7466235161,417.2043457031,419.2512207031,419.6123352051,,78.740811348
"2023-05-07 11:15:00",7.3380856514,6.5603046417,7.6150922775,415.7679443359,417.802947998,418.4849243164,,78.5326242447
"2023-05-07 11:30:00",7.1990952492,6.5910315514,7.494740963,417.6643066406,419.6165771484,419.8770751953,,78.3784270287
"2023-05-07 11:45:00",6.9346203804,6.2689385414,7.2480449677,418.122833252,420.170501709,420.4158325195,,78.4140825272
"2023-05-07 12:00:00",6.7724704742,6.236623764,7.1498098373,416.4059143066,418.4390563965,418.7210083008,,78.5168647766
"2023-05-07 12:15:00",6.6672315598,6.072473526,7.0859389305,417.5875549316,419.5994262695,420.1996459961,,78.2752513885
"2023-05-07 12:30:00",6.6444635391,6.1056571007,6.970946312,417.6984558105,419.5393066406,420.1432189941,,78.0629396439
